country,year,month,pathogen,positive.ages.0.23,positive.ages.24.59
Pakistan,2008,6,Shigella,1.066667,0
Pakistan,2008,7,Shigella,6.5,0
Pakistan,2008,8,Shigella,1,0
Pakistan,2008,9,Shigella,4.2,1.5
Pakistan,2008,10,Shigella,1.333333,0
Pakistan,2008,11,Shigella,1.3,0
Pakistan,2008,12,Shigella,0,0
Pakistan,2009,1,Shigella,4.25,2.333333
Pakistan,2009,2,Shigella,3.1,0
Pakistan,2009,3,Shigella,2.2,0
Pakistan,2009,4,Shigella,2.290909,0
Pakistan,2009,5,Shigella,0,0
Pakistan,2009,6,Shigella,0,0
Pakistan,2009,7,Shigella,1.333333,0
Pakistan,2009,8,Shigella,1.142857,1.5
Pakistan,2009,9,Shigella,0,0
Pakistan,2009,10,Shigella,3,2
Pakistan,2009,11,Shigella,4.285714,1.5
Pakistan,2009,12,Shigella,1,3
Pakistan,2010,1,Shigella,2,0
Pakistan,2010,2,Shigella,1.375,0
Pakistan,2010,3,Shigella,7.071429,1.333333
Pakistan,2010,4,Shigella,5.25,3.5
Pakistan,2010,5,Shigella,2,2
Pakistan,2010,6,Shigella,6.342857,0
Pakistan,2010,7,Shigella,1.1,0
Pakistan,2010,8,Shigella,5.035714,1.666667
Pakistan,2010,9,Shigella,4.545455,1
Pakistan,2010,10,Shigella,3.133333,0
Pakistan,2010,11,Shigella,0,1
Pakistan,2010,12,Shigella,6.5,0
Pakistan,2011,1,Shigella,3.6,0
Pakistan,2011,2,Shigella,7.238095,3.2
Pakistan,2011,3,Shigella,0,0
Pakistan,2008,3,V cholerae,2.6,0
Pakistan,2008,4,V cholerae,3,0
Pakistan,2008,5,V cholerae,7.004662,4.166667
Pakistan,2008,6,V cholerae,9.296825,3.25
Pakistan,2008,7,V cholerae,5.571429,4.714286
Pakistan,2008,8,V cholerae,8.659341,5.9
Pakistan,2008,9,V cholerae,4.590476,4
Pakistan,2008,10,V cholerae,1,6
Pakistan,2008,11,V cholerae,3.071429,0
Pakistan,2008,12,V cholerae,0,0
Pakistan,2009,1,V cholerae,0,0
Pakistan,2009,2,V cholerae,3.2,3
Pakistan,2009,3,V cholerae,1.2,0
Pakistan,2009,4,V cholerae,6.381818,2.5
Pakistan,2009,5,V cholerae,3.535714,3.4
Pakistan,2009,6,V cholerae,0,2.75
Pakistan,2009,7,V cholerae,2.666667,0
Pakistan,2009,8,V cholerae,1.25,0
Pakistan,2009,9,V cholerae,1,0
Pakistan,2009,10,V cholerae,1,0
Pakistan,2009,11,V cholerae,0,0
Pakistan,2009,12,V cholerae,1,0
Pakistan,2010,1,V cholerae,0,0
Pakistan,2010,2,V cholerae,0,0
Pakistan,2010,3,V cholerae,0,0
Pakistan,2010,4,V cholerae,0,4
Pakistan,2010,5,V cholerae,0,0
Pakistan,2010,6,V cholerae,3.571429,3
Pakistan,2010,7,V cholerae,0,2.2
Pakistan,2010,8,V cholerae,2.45,0
Pakistan,2010,9,V cholerae,4.69697,0
Pakistan,2010,10,V cholerae,3.666667,1.25
Pakistan,2010,11,V cholerae,0,1
Pakistan,2010,12,V cholerae,0,0
Pakistan,2011,1,V cholerae,2.142857,0
Pakistan,2011,2,V cholerae,2.467532,1.4
Pakistan,2011,3,V cholerae,0,0
Pakistan,2008,3,ETEC ST,1.416667,3.375
Pakistan,2008,4,ETEC ST,11.42713,0
Pakistan,2008,5,ETEC ST,4.418581,2
Pakistan,2008,6,ETEC ST,3.818803,1
Pakistan,2008,7,ETEC ST,7.857143,1.571429
Pakistan,2008,8,ETEC ST,2.076923,0
Pakistan,2008,9,ETEC ST,0,0
Pakistan,2008,10,ETEC ST,5.566667,2
Pakistan,2008,11,ETEC ST,1.3,0
Pakistan,2008,12,ETEC ST,0,0
Pakistan,2009,1,ETEC ST,3.5,0
Pakistan,2009,2,ETEC ST,4.1,0
Pakistan,2009,3,ETEC ST,3.4,0
Pakistan,2009,4,ETEC ST,5.672727,0
Pakistan,2009,5,ETEC ST,5.821429,0
Pakistan,2009,6,ETEC ST,1.166667,0
Pakistan,2009,7,ETEC ST,3.7,0
Pakistan,2009,8,ETEC ST,4.428571,1.5
Pakistan,2009,9,ETEC ST,1,0
Pakistan,2009,10,ETEC ST,1.285714,1
Pakistan,2009,11,ETEC ST,0,0
Pakistan,2009,12,ETEC ST,1,0
Pakistan,2010,1,ETEC ST,4.166667,0
Pakistan,2010,2,ETEC ST,2.375,1
Pakistan,2010,3,ETEC ST,2.285714,3.666667
Pakistan,2010,4,ETEC ST,4.535714,2
Pakistan,2010,5,ETEC ST,4.844444,0
Pakistan,2010,6,ETEC ST,5.771429,3
Pakistan,2010,7,ETEC ST,5,1.2
Pakistan,2010,8,ETEC ST,1.285714,0
Pakistan,2010,9,ETEC ST,1,2.333333
Pakistan,2010,10,ETEC ST,2,0
Pakistan,2010,11,ETEC ST,2.9,0
Pakistan,2010,12,ETEC ST,2.1,3
Pakistan,2011,1,ETEC ST,1.6,0
Pakistan,2011,2,ETEC ST,1.555556,0
Pakistan,2011,3,ETEC ST,0,0
Pakistan,2008,3,tEPEC,7.233333,3.375
Pakistan,2008,4,tEPEC,18.8373,4.333333
Pakistan,2008,5,tEPEC,5.748252,2.166667
Pakistan,2008,6,tEPEC,3.785714,0
Pakistan,2008,7,tEPEC,2.142857,0
Pakistan,2008,8,tEPEC,3.153846,1.5
Pakistan,2008,9,tEPEC,8.533333,1
Pakistan,2008,10,tEPEC,1.333333,0
Pakistan,2008,11,tEPEC,2.583333,0
Pakistan,2008,12,tEPEC,0,0
Pakistan,2009,1,tEPEC,1.375,1
Pakistan,2009,2,tEPEC,1,1
Pakistan,2009,3,tEPEC,1.2,0
Pakistan,2009,4,tEPEC,3.285714,0
Pakistan,2009,5,tEPEC,2.285714,0
Pakistan,2009,6,tEPEC,2.666667,0
Pakistan,2009,7,tEPEC,1.333333,0
Pakistan,2009,8,tEPEC,2,1
Pakistan,2009,9,tEPEC,0,0
Pakistan,2009,10,tEPEC,0,0
Pakistan,2009,11,tEPEC,1,0
Pakistan,2009,12,tEPEC,1,0
Pakistan,2010,1,tEPEC,3.166667,0
Pakistan,2010,2,tEPEC,3.375,0
Pakistan,2010,3,tEPEC,4.910714,1.333333
Pakistan,2010,4,tEPEC,1,0
Pakistan,2010,5,tEPEC,2,0
Pakistan,2010,6,tEPEC,2,0
Pakistan,2010,7,tEPEC,3,0
Pakistan,2010,8,tEPEC,1.285714,0
Pakistan,2010,9,tEPEC,3.335664,0
Pakistan,2010,10,tEPEC,2.333333,1.25
Pakistan,2010,11,tEPEC,2.9,0
Pakistan,2010,12,tEPEC,1.25,0
Pakistan,2011,1,tEPEC,3.742857,0
Pakistan,2011,2,tEPEC,2.363636,0
Pakistan,2011,3,tEPEC,0,0
Pakistan,2008,3,EAEC,17.08333,1.375
Pakistan,2008,4,EAEC,20.15873,0
Pakistan,2008,5,EAEC,19.42713,2.25
Pakistan,2008,6,EAEC,10.50293,0
Pakistan,2008,7,EAEC,11.21429,1
Pakistan,2008,8,EAEC,9.296703,0
Pakistan,2008,9,EAEC,10.05714,3.5
Pakistan,2008,10,EAEC,8.066667,0
Pakistan,2008,11,EAEC,9.404762,0
Pakistan,2008,12,EAEC,3,0
Pakistan,2009,1,EAEC,4.5,0
Pakistan,2009,2,EAEC,6.2,1
Pakistan,2009,3,EAEC,4.6,0
Pakistan,2009,4,EAEC,8.815584,1.5
Pakistan,2009,5,EAEC,10.54762,1.2
Pakistan,2009,6,EAEC,7.666667,0
Pakistan,2009,7,EAEC,2.366667,0
Pakistan,2009,8,EAEC,2.285714,0
Pakistan,2009,9,EAEC,1,0
Pakistan,2009,10,EAEC,8.785714,0
Pakistan,2009,11,EAEC,2.285714,1
Pakistan,2009,12,EAEC,5,0
Pakistan,2010,1,EAEC,6.083333,0
Pakistan,2010,2,EAEC,7.125,2.75
Pakistan,2010,3,EAEC,10.82143,2.666667
Pakistan,2010,4,EAEC,4.285714,0
Pakistan,2010,5,EAEC,3.622222,1.666667
Pakistan,2010,6,EAEC,1,0
Pakistan,2010,7,EAEC,6,0
Pakistan,2010,8,EAEC,8.771429,0
Pakistan,2010,9,EAEC,5.307692,0
Pakistan,2010,10,EAEC,1,0
Pakistan,2010,11,EAEC,7.2,0
Pakistan,2010,12,EAEC,7,2
Pakistan,2011,1,EAEC,10.44127,3
Pakistan,2011,2,EAEC,16.2583,1.6
Pakistan,2011,3,EAEC,0,0
Pakistan,2008,3,Cryptosporidium,1.5,0
Pakistan,2008,4,Cryptosporidium,11.47078,3
Pakistan,2008,5,Cryptosporidium,7.226662,3.166667
Pakistan,2008,6,Cryptosporidium,10.37118,2.25
Pakistan,2008,7,Cryptosporidium,3.5,1
Pakistan,2008,8,Cryptosporidium,7.230769,2.2
Pakistan,2008,9,Cryptosporidium,8.914286,0
Pakistan,2008,10,Cryptosporidium,1.4,0
Pakistan,2008,11,Cryptosporidium,1.3,0
Pakistan,2008,12,Cryptosporidium,0,0
Pakistan,2009,1,Cryptosporidium,2.75,0
Pakistan,2009,2,Cryptosporidium,5,0
Pakistan,2009,3,Cryptosporidium,2.3,0
Pakistan,2009,4,Cryptosporidium,4.576623,0
Pakistan,2009,5,Cryptosporidium,3.452381,1.2
Pakistan,2009,6,Cryptosporidium,7,0
Pakistan,2009,7,Cryptosporidium,3.533333,0
Pakistan,2009,8,Cryptosporidium,6.285714,0
Pakistan,2009,9,Cryptosporidium,0,0
Pakistan,2009,10,Cryptosporidium,7.660714,0
Pakistan,2009,11,Cryptosporidium,0,0
Pakistan,2009,12,Cryptosporidium,0,0
Pakistan,2010,1,Cryptosporidium,2,0
Pakistan,2010,2,Cryptosporidium,3.75,0
Pakistan,2010,3,Cryptosporidium,2.25,0
Pakistan,2010,4,Cryptosporidium,1.285714,1.5
Pakistan,2010,5,Cryptosporidium,2.313131,0
Pakistan,2010,6,Cryptosporidium,4.1,0
Pakistan,2010,7,Cryptosporidium,0,1.2
Pakistan,2010,8,Cryptosporidium,3.533333,0
Pakistan,2010,9,Cryptosporidium,11.9021,1
Pakistan,2010,10,Cryptosporidium,4.333333,1
Pakistan,2010,11,Cryptosporidium,2,0
Pakistan,2010,12,Cryptosporidium,4.25,1
Pakistan,2011,1,Cryptosporidium,21.7619,0
Pakistan,2011,2,Cryptosporidium,13.52092,0
Pakistan,2011,3,Cryptosporidium,2,0
Pakistan,2008,3,Rotavirus,18.01667,1.375
Pakistan,2008,4,Rotavirus,10.67172,6
Pakistan,2008,5,Rotavirus,11.13675,2.166667
Pakistan,2008,6,Rotavirus,6.704762,0
Pakistan,2008,7,Rotavirus,12.64286,1
Pakistan,2008,8,Rotavirus,10.2967,0
Pakistan,2008,9,Rotavirus,5.590476,0
Pakistan,2008,10,Rotavirus,7.666667,0
Pakistan,2008,11,Rotavirus,15.48571,2
Pakistan,2008,12,Rotavirus,7.571429,0
Pakistan,2009,1,Rotavirus,2.458333,1
Pakistan,2009,2,Rotavirus,6.3,1
Pakistan,2009,3,Rotavirus,2.366667,0
Pakistan,2009,4,Rotavirus,4.181818,0
Pakistan,2009,5,Rotavirus,10.41667,0
Pakistan,2009,6,Rotavirus,1.166667,0
Pakistan,2009,7,Rotavirus,8.333333,0
Pakistan,2009,8,Rotavirus,7.571429,0
Pakistan,2009,9,Rotavirus,1,0
Pakistan,2009,10,Rotavirus,6.267857,0
Pakistan,2009,11,Rotavirus,13.28571,0
Pakistan,2009,12,Rotavirus,7,0
Pakistan,2010,1,Rotavirus,6.25,0
Pakistan,2010,2,Rotavirus,9.875,0
Pakistan,2010,3,Rotavirus,3.25,2.833333
Pakistan,2010,4,Rotavirus,1,0
Pakistan,2010,5,Rotavirus,2.490909,0
Pakistan,2010,6,Rotavirus,10.34286,0
Pakistan,2010,7,Rotavirus,4,0
Pakistan,2010,8,Rotavirus,11.05952,0
Pakistan,2010,9,Rotavirus,3.335664,0
Pakistan,2010,10,Rotavirus,7.8,0
Pakistan,2010,11,Rotavirus,11.1,0
Pakistan,2010,12,Rotavirus,8.85,1
Pakistan,2011,1,Rotavirus,6.298413,0
Pakistan,2011,2,Rotavirus,5.848485,0
Pakistan,2011,3,Rotavirus,0,0
Pakistan,2008,3,Norovirus GI,0,0
Pakistan,2008,4,Norovirus GI,4.165224,5.166667
Pakistan,2008,5,Norovirus GI,5.885004,2.25
Pakistan,2008,6,Norovirus GI,5.561905,0
Pakistan,2008,7,Norovirus GI,3.214286,1
Pakistan,2008,8,Norovirus GI,2,0
Pakistan,2008,9,Norovirus GI,1.857143,2.5
Pakistan,2008,10,Norovirus GI,5.566667,0
Pakistan,2008,11,Norovirus GI,4.204762,0
Pakistan,2008,12,Norovirus GI,0,0
Pakistan,2009,1,Norovirus GI,1.375,0
Pakistan,2009,2,Norovirus GI,0,0
Pakistan,2009,3,Norovirus GI,1,0
Pakistan,2009,4,Norovirus GI,3.290909,0
Pakistan,2009,5,Norovirus GI,2.285714,0
Pakistan,2009,6,Norovirus GI,1.166667,0
Pakistan,2009,7,Norovirus GI,1,0
Pakistan,2009,8,Norovirus GI,3.142857,0
Pakistan,2009,9,Norovirus GI,0,0
Pakistan,2009,10,Norovirus GI,0,0
Pakistan,2009,11,Norovirus GI,5,0
Pakistan,2009,12,Norovirus GI,0,1
Pakistan,2010,1,Norovirus GI,1.083333,1.2
Pakistan,2010,2,Norovirus GI,2,0
Pakistan,2010,3,Norovirus GI,2.285714,2.5
Pakistan,2010,4,Norovirus GI,2,0
Pakistan,2010,5,Norovirus GI,3.25,0
Pakistan,2010,6,Norovirus GI,5.1,0
Pakistan,2010,7,Norovirus GI,2.5,0
Pakistan,2010,8,Norovirus GI,0,0
Pakistan,2010,9,Norovirus GI,2.333333,0
Pakistan,2010,10,Norovirus GI,2.333333,1
Pakistan,2010,11,Norovirus GI,2.1,0
Pakistan,2010,12,Norovirus GI,1,0
Pakistan,2011,1,Norovirus GI,0,0
Pakistan,2011,2,Norovirus GI,1.555556,0
Pakistan,2011,3,Norovirus GI,0,0
Pakistan,2008,3,Norovirus GII,0,0
Pakistan,2008,4,Norovirus GII,12.3676,0
Pakistan,2008,5,Norovirus GII,9.154623,0
Pakistan,2008,6,Norovirus GII,1.307692,0
Pakistan,2008,7,Norovirus GII,1,1
Pakistan,2008,8,Norovirus GII,2.153846,0
Pakistan,2008,9,Norovirus GII,1.2,1
Pakistan,2008,10,Norovirus GII,2.4,2
Pakistan,2008,11,Norovirus GII,5.442857,2
Pakistan,2008,12,Norovirus GII,1.333333,0
Pakistan,2009,1,Norovirus GII,0,1
Pakistan,2009,2,Norovirus GII,0,0
Pakistan,2009,3,Norovirus GII,1,0
Pakistan,2009,4,Norovirus GII,0,0
Pakistan,2009,5,Norovirus GII,1.25,0
Pakistan,2009,6,Norovirus GII,1.166667,0
Pakistan,2009,7,Norovirus GII,3.533333,1
Pakistan,2009,8,Norovirus GII,5.785714,4
Pakistan,2009,9,Norovirus GII,0,0
Pakistan,2009,10,Norovirus GII,1,0
Pakistan,2009,11,Norovirus GII,2,1.5
Pakistan,2009,12,Norovirus GII,2,0
Pakistan,2010,1,Norovirus GII,4.166667,1.2
Pakistan,2010,2,Norovirus GII,2,1.75
Pakistan,2010,3,Norovirus GII,3.285714,0
Pakistan,2010,4,Norovirus GII,3,4
Pakistan,2010,5,Norovirus GII,4.313131,1.666667
Pakistan,2010,6,Norovirus GII,4.671429,0
Pakistan,2010,7,Norovirus GII,1,1
Pakistan,2010,8,Norovirus GII,0,1.666667
Pakistan,2010,9,Norovirus GII,3.335664,0
Pakistan,2010,10,Norovirus GII,6.466667,0
Pakistan,2010,11,Norovirus GII,0,1
Pakistan,2010,12,Norovirus GII,6.75,2
Pakistan,2011,1,Norovirus GII,4.285714,0
Pakistan,2011,2,Norovirus GII,4.292929,1.6
Pakistan,2011,3,Norovirus GII,0,0
Pakistan,2008,3,Adenovirus 40/41,3.216667,0
Pakistan,2008,4,Adenovirus 40/41,2.780303,0
Pakistan,2008,5,Adenovirus 40/41,1.307692,0
Pakistan,2008,6,Adenovirus 40/41,0,0
Pakistan,2008,7,Adenovirus 40/41,1.142857,0
Pakistan,2008,8,Adenovirus 40/41,1,0
Pakistan,2008,9,Adenovirus 40/41,2.533333,0
Pakistan,2008,10,Adenovirus 40/41,0,0
Pakistan,2008,11,Adenovirus 40/41,0,0
Pakistan,2008,12,Adenovirus 40/41,0,0
Pakistan,2009,1,Adenovirus 40/41,0,0
Pakistan,2009,2,Adenovirus 40/41,1.1,0
Pakistan,2009,3,Adenovirus 40/41,1,0
Pakistan,2009,4,Adenovirus 40/41,1.090909,0
Pakistan,2009,5,Adenovirus 40/41,2.5,0
Pakistan,2009,6,Adenovirus 40/41,0,0
Pakistan,2009,7,Adenovirus 40/41,1,0
Pakistan,2009,8,Adenovirus 40/41,2.285714,0
Pakistan,2009,9,Adenovirus 40/41,0,0
Pakistan,2009,10,Adenovirus 40/41,1.125,0
Pakistan,2009,11,Adenovirus 40/41,0,0
Pakistan,2009,12,Adenovirus 40/41,0,0
Pakistan,2010,1,Adenovirus 40/41,2.083333,0
Pakistan,2010,2,Adenovirus 40/41,0,0
Pakistan,2010,3,Adenovirus 40/41,0,1.166667
Pakistan,2010,4,Adenovirus 40/41,0,0
Pakistan,2010,5,Adenovirus 40/41,1.222222,0
Pakistan,2010,6,Adenovirus 40/41,1,0
Pakistan,2010,7,Adenovirus 40/41,0,0
Pakistan,2010,8,Adenovirus 40/41,0,0
Pakistan,2010,9,Adenovirus 40/41,1.076923,0
Pakistan,2010,10,Adenovirus 40/41,0,0
Pakistan,2010,11,Adenovirus 40/41,0,0
Pakistan,2010,12,Adenovirus 40/41,2.25,1
Pakistan,2011,1,Adenovirus 40/41,0,0
Pakistan,2011,2,Adenovirus 40/41,1.555556,0
Pakistan,2011,3,Adenovirus 40/41,0,0
